-168.176650 -170.161287 4.862191e-03 0
-167.068854 -154.657125 4.860058e-03 0
-150.375498 -142.032884 4.853350e-03 0
-159.677891 -153.879848 4.851273e-03 0
-142.471460 -175.001626 4.859117e-03 0
-124.425486 -155.058532 4.860086e-03 8
-129.955525 -155.588345 4.860870e-03 8
-132.175971 -101.347069 4.881441e-03 9
-148.078984 -160.730137 4.860836e-03 0
-154.253312 -149.468670 4.852071e-03 0
-131.980379 -142.049234 4.858658e-03 8
-143.141005 -168.831869 4.861328e-03 0
-126.014868 -113.446041 4.960924e-03 9
-150.980481 -164.710323 4.860201e-03 0
-153.413796 -165.905159 4.861404e-03 0
-125.373322 -130.426161 4.859490e-03 9
-118.123127 -173.857182 4.859408e-03 8
-142.108592 -159.032942 4.860966e-03 0
-146.291585 -166.619421 4.859907e-03 0
-154.227663 -168.471006 4.864263e-03 0
-132.110062 -169.779073 4.864956e-03 8
-140.264835 -166.519701 4.860230e-03 0
-157.709281 -74.583371 4.814647e-03 2
-143.018311 -166.434058 4.859524e-03 0
-131.658025 -168.383400 4.865690e-03 8
-122.591464 -121.397429 4.988381e-03 9
-129.921886 -170.706759 4.864495e-03 8
-167.817603 -157.415378 4.859901e-03 0
-157.969629 -163.462542 4.861152e-03 0
-154.592477 -109.819384 4.918949e-03 1
-140.979759 -99.667420 4.916508e-03 1
-139.541272 -169.977537 4.863653e-03 0
-169.558949 -96.382896 5.152070e-03 1
-164.617060 -143.942540 4.862355e-03 0
-120.919135 -169.047878 4.859336e-03 8
-115.082285 -162.786150 4.856287e-03 8
-140.301623 -128.704160 4.855083e-03 1
-139.492323 -134.730810 4.862166e-03 1
-163.795115 -165.710467 4.861610e-03 0
-163.118558 -151.653318 4.854497e-03 0
-145.262175 -175.286332 4.856352e-03 0
-157.294605 -164.368772 4.861704e-03 0
-142.591270 -151.136723 4.859803e-03 0
-158.510808 -163.735448 4.861136e-03 0
-149.717379 -154.670115 4.860808e-03 0
-109.952078 -164.726312 4.858242e-03 8
-161.746155 -117.430104 4.889237e-03 1
